show_id,type,title,director,cast,country,rating,release_year,day_added,month_added,year_added,duration_value,duration_type,listed_in
s2506,MOVIE,MY SLEEPING LOVER,AHMAD EL-BADRI,"MAI EZZ EL-DIN, KHALED ABOL NAGA, HASSAN HOSNY, MARWA ABDEL MONEM, MOUSTAFA HARIDY, NAHLA ZAKI, EZZAT ABOU AOUF, REDA HAMED, MUHAMMAD QISHTA",EGYPT,TV-PG,2008,19.0,5.0,2020.0,93,MIN,"COMEDIES, INTERNATIONAL MOVIES"
s2507,MOVIE,OMAR & SALMA 2,AHMAD EL-BADRI,"TAMER HOSNY, MAI EZZ EL-DIN, EZZAT ABOU AOUF, MARWA ABDEL MONEM, HUSSIEN ELGOHARY, MIRHAN, MAYSARA",EGYPT,TV-14,2009,19.0,5.0,2020.0,101,MIN,"COMEDIES, INTERNATIONAL MOVIES"
s2508,TV SHOW,PATTON OSWALT: I LOVE EVERYTHING,MARCUS RABOY,"PATTON OSWALT, BOB RUBIN",UNITED STATES,TV-MA,2020,19.0,5.0,2020.0,1,SEASONS,"STAND-UP COMEDY & TALK SHOWS, TV COMEDIES"
s2509,TV SHOW,SWEET MAGNOLIAS,N/S,"JOANNA GARCIA SWISHER, BROOKE ELLIOTT, HEATHER HEADLEY, CHRIS KLEIN, JUSTIN BRUENING, LOGAN ALLEN, ANNELIESE JUDGE, CARSON ROWLAND, JAMIE LYNN SPEARS, DION JOHNSTONE",UNITED STATES,TV-14,2020,19.0,5.0,2020.0,1,SEASONS,"ROMANTIC TV SHOWS, TV DRAMAS"
s2510,MOVIE,TAREK'S SITUATION,WAEL EHSAN,"AHMED HELMY, NOUR, MAJDI KAMEL, KHALED EL SAWY, MAIS HAMDAN, MOATAZA ABDEL SABOUR, YOUSSEF DAWOOD, YOUSSEF FAWZY, MOHAMED SHARAF, OSAMA MUNIR",EGYPT,TV-14,2006,19.0,5.0,2020.0,110,MIN,"COMEDIES, INTERNATIONAL MOVIES, ROMANTIC MOVIES"
s2511,MOVIE,THE BEACH LOAFER,ALI RAGAB,"AHMED HELMY, YASMIN ABDULAZIZ, MAHMOUD ABDEL MOGHNY, LOTFY LABIB, SOAD NASR, RICO, AHMED RATEB, YOUSSEF EID",EGYPT,TV-14,2004,19.0,5.0,2020.0,112,MIN,"COMEDIES, INTERNATIONAL MOVIES"
s2512,MOVIE,WADJDA,HAIFAA AL-MANSOUR,"REEM ABDULLAH, WAAD MOHAMMED, ABDULLRAHMAN AL GOHANI, AHD, SULTAN AL ASSAF, ALANOUD SAJINI, RAFA AL SANEA, DANA ABDULLILAH","SAUDI ARABIA, NETHERLANDS, GERMANY, JORDAN, UNITED ARAB EMIRATES, UNITED STATES",PG,2012,19.0,5.0,2020.0,93,MIN,"DRAMAS, INDEPENDENT MOVIES, INTERNATIONAL MOVIES"
s2513,MOVIE,ZAKI CHAN,WAEL IHSAN,"AHMED HELMY, YASMIN ABDULAZIZ, HASSAN HOSNY, HASAN KAMI",EGYPT,TV-PG,2005,19.0,5.0,2020.0,109,MIN,"COMEDIES, INTERNATIONAL MOVIES, ROMANTIC MOVIES"
s2514,MOVIE,LIGHT IN THE DARK,EKENE SOM MEKWUNYE,"RITA DOMINIC, JOKE SILVA, NGOZI NWOSU, KIKI OMEILI, KALU IKEAGWU, EMMANUEL ESSIEN, SAIDI BALOGUN",NIGERIA,TV-14,2019,18.0,5.0,2020.0,105,MIN,"DRAMAS, INTERNATIONAL MOVIES"
s2515,TV SHOW,THE BIG FLOWER FIGHT,N/S,"NATASIA DEMETRIOU, VIC REEVES, KRISTEN GRIFFITH-VANDERYACHT",UNITED KINGDOM,TV-PG,2020,18.0,5.0,2020.0,1,SEASONS,"BRITISH TV SHOWS, INTERNATIONAL TV SHOWS, REALITY TV"
s2516,TV SHOW,PATRIOT ACT WITH HASAN MINHAJ,N/S,HASAN MINHAJ,UNITED STATES,TV-MA,2020,17.0,5.0,2020.0,6,SEASONS,"STAND-UP COMEDY & TALK SHOWS, TV COMEDIES"
s2517,MOVIE,THE END,MOHAMMED ALHMLY,"MOHAMED EL HEMALY, ABDULLA AL-KHUDR, GHADEER ZAYID, HEBA EL DORRY, ABDULAZIZ AL-MESALLAM, MESHAL AL-FARHAN, MESHAL AL-MUJIBEL, IBRAHIM AL-SHEIKHLY, SOUAD AL-HUSSEINI, SOLIMAN ELYASSIN",KUWAIT,TV-MA,2019,17.0,5.0,2020.0,97,MIN,"ACTION & ADVENTURE, COMEDIES, INTERNATIONAL MOVIES"
s2518,TV SHOW,BOYS OVER FLOWERS,N/S,"KU HYE-SUN, LEE MIN-HO, KIM HYUN-JOONG, KIM BUM, KIM JOON, KIM SO-EUN, LEE HYE-YEONG, PARK JI-BIN, LIM YE-JIN, JEONG HO-BIN",SOUTH KOREA,TV-14,2009,16.0,5.0,2020.0,1,SEASONS,"INTERNATIONAL TV SHOWS, KOREAN TV SHOWS, ROMANTIC TV SHOWS"
s2519,TV SHOW,IRIS,N/S,"LEE BYUNG-HUN, KIM TAE-HEE, JEONG JUN-HO, KIM YOUNG-CHUL, KIM SEUNG-WOO, KIM SO-YEON, YUN JU-SANG, LEE JEONG-KIL",SOUTH KOREA,TV-14,2009,16.0,5.0,2020.0,1,SEASONS,"INTERNATIONAL TV SHOWS, KOREAN TV SHOWS, TV ACTION & ADVENTURE"
s2520,TV SHOW,AVATAR: THE LAST AIRBENDER,N/S,"ZACH TYLER, MAE WHITMAN, JACK DE SENA, DEE BRADLEY BAKER, DANTE BASCO, JESSIE FLOWER, MAKO IWAMATSU",UNITED STATES,TV-Y7,2007,15.0,5.0,2020.0,3,SEASONS,"CLASSIC & CULT TV, KIDS' TV, TV ACTION & ADVENTURE"
s2521,MOVIE,HEAVEN WITHOUT PEOPLE,LUCIEN BOURJEILY,"FARAH SHAER, JEAN PAUL HAGE, SAMIRA SARKIS, JENNY GEBARA, LAETICIA SEMAAN, NADIM ABOU SAMRA, HUSSEIN HIJAZI, GHASSAN CHEMALI",LEBANON,TV-MA,2017,15.0,5.0,2020.0,91,MIN,"DRAMAS, INTERNATIONAL MOVIES"
s2522,MOVIE,"I LOVE YOU, STUPID",LAURA MAÑÁ,"QUIM GUTIÉRREZ, NATALIA TENA, ALFONSO BASSAVE, ALBA RIBAS, PATRICIA VICO, ERNESTO ALTERIO",SPAIN,TV-MA,2019,15.0,5.0,2020.0,88,MIN,"COMEDIES, INTERNATIONAL MOVIES, ROMANTIC MOVIES"
s2523,TV SHOW,INHUMAN RESOURCES,ZIAD DOUEIRI,"ERIC CANTONA, SUZANNE CLÉMENT, ALEX LUTZ, GUSTAVE KERVERN, ALICE DE LENCQUESAING, LOUISE COLDEFY, NICOLAS MARTINEZ, ADAMA NIANE",FRANCE,TV-MA,2020,15.0,5.0,2020.0,1,SEASONS,"CRIME TV SHOWS, INTERNATIONAL TV SHOWS, TV DRAMAS"
s2524,TV SHOW,MADAM SECRETARY,N/S,"TÉA LEONI, TIM DALY, BEBE NEUWIRTH, ZELJKO IVANEK, ERICH BERGEN, PATINA MILLER, GEOFFREY AREND, KATHRINE HERZER, EVAN ROE, WALLIS CURRIE-WOOD",UNITED STATES,TV-PG,2019,15.0,5.0,2020.0,6,SEASONS,TV DRAMAS
s2525,TV SHOW,MAGIC FOR HUMANS,N/S,JUSTIN WILLMAN,UNITED STATES,TV-14,2020,15.0,5.0,2020.0,3,SEASONS,"REALITY TV, TV COMEDIES"
s2526,TV SHOW,PARASYTE: THE MAXIM,N/S,"NOBUNAGA SHIMAZAKI, AYA HIRANO, KANA HANAZAWA, KIYONO YASUNO, RENA MAEDA, MIYUKI SAWASHIRO, HIROYUKI YOSHINO, ATSUKO TANAKA",JAPAN,TV-MA,2014,15.0,5.0,2020.0,1,SEASONS,"ANIME SERIES, INTERNATIONAL TV SHOWS, TV HORROR"
s2527,TV SHOW,SHE-RA AND THE PRINCESSES OF POWER,N/S,"AIMEE CARRERO, AJ MICHALKA, MARCUS SCRIBNER, KAREN FUKUHARA, RESHMA SHETTY, LORRAINE TOUSSAINT, KESTON JOHN, LAUREN ASH, CHRISTINE WOODS, MORLA GORRONDONA, ANTONY DEL RIO, DANA DAVIS, GREY GRIFFIN, GENESIS RODRIGUEZ, JORDAN FISHER, VELLA LOVELL, MERIT LEIGHTON, SANDRA OH, KRYSTAL JOY BROWN",UNITED STATES,TV-Y7,2020,15.0,5.0,2020.0,5,SEASONS,"KIDS' TV, TV ACTION & ADVENTURE, TV SCI-FI & FANTASY"
s2528,TV SHOW,SLEEPLESS SOCIETY: TWO PILLOWS & A LOST SOUL,SIVAROJ KONGSAKUL,"NUMTHIP JONGRACHATAWIBOON, VORARIT FUANGAROM, BHUMIBHAT THAVORNSIRI, THANONGSAK SUPHAKAN, KANJANAPORN PLODPAI, TOSATID DARNKHUNTOD, BOONSONG NAKPHOO, ARACHAPORN POKINPAKORN, ANNITA SARUCHA, CHIDSANUPONG SAKULNUNTIPAT, NISAWAN SILPAPEARSUE, PORNTIP TIPSIRI, THANA SRISUKE",THAILAND,TV-MA,2020,15.0,5.0,2020.0,1,SEASONS,"CRIME TV SHOWS, INTERNATIONAL TV SHOWS, TV DRAMAS"
s2529,TV SHOW,STRANGERS FROM HELL,N/S,"LEE DONG-WOOK, IM SI-WAN, LEE JUNG-EUN, LEE HYUN-WOOK, PARK JONG-HWAN, LEE JOONG-OK, AHN EUN-JIN",SOUTH KOREA,TV-MA,2019,15.0,5.0,2020.0,1,SEASONS,"INTERNATIONAL TV SHOWS, KOREAN TV SHOWS, TV HORROR"
s2530,TV SHOW,THE WIGGLES,N/S,"ANTHONY FIELD, LACHLAN GILLESPIE, SIMON PRYCE, EMMA WATKINS, PAUL PADDICK",AUSTRALIA,TV-Y,2015,15.0,5.0,2020.0,2,SEASONS,KIDS' TV
s2531,TV SHOW,WHITE LINES,N/S,"LAURA HADDOCK, NUNO LOPES, MARTA MILANS, LAURENCE FOX, DANIEL MAYS, ANGELA GRIFFIN, JUAN DIEGO BOTTO, PEDRO CASABLANC, BELÉN LÓPEZ, BARRY WARD, TOM RHYS HARRIES","UNITED KINGDOM, SPAIN",TV-MA,2020,15.0,5.0,2020.0,1,SEASONS,"BRITISH TV SHOWS, CRIME TV SHOWS, INTERNATIONAL TV SHOWS"
s2532,MOVIE,DILAN 1990,"FAJAR BUSTOMI, PIDI BAIQ","VANESHA PRESCILLA, IQBAAL RAMADHAN, DEBO ANDRYOS, GIULIO PARENGKUAN, OMARA ESTEGHLAL, YORIKO ANGELINE, ZULFA MAHARANI, BRANDON SALIM",INDONESIA,TV-14,2018,14.0,5.0,2020.0,109,MIN,"DRAMAS, INTERNATIONAL MOVIES, ROMANTIC MOVIES"
s2533,MOVIE,DILAN 1991,"FAJAR BUSTOMI, PIDI BAIQ","IQBAAL RAMADHAN, VANESHA PRESCILLA, IRA WIBOWO, BUCEK DEPP, HAPPY SALMA, FARHAN, MAUDY KOESNAEDI, JEROME KURNIA",INDONESIA,TV-14,2019,14.0,5.0,2020.0,118,MIN,"DRAMAS, INTERNATIONAL MOVIES, ROMANTIC MOVIES"
s2534,MOVIE,FAN OF AMOORY,SALMEEN ALMURRY AMER,"ALMULLA ABDULRAHMAN, MANSOUR AL FELEI, ABDULLAH BIN HEIDER, ALHAMADI HAMAD, ALZAABI MATAR, ALBLOUSHI MAYED, ALTHOGALI SAIF, ALAA SHAKIR",UNITED ARAB EMIRATES,TV-G,2018,14.0,5.0,2020.0,109,MIN,"CHILDREN & FAMILY MOVIES, DRAMAS, INTERNATIONAL MOVIES"
s2535,MOVIE,MALANG,MOHIT SURI,"ANIL KAPOOR, ADITYA ROY KAPUR, DISHA PATANI, KUNAL KHEMU, MAKRAND DESHPANDE, VATSAL SETH, AMRUTA KHANVILKAR, SHAAD RANDHAWA",INDIA,TV-MA,2020,14.0,5.0,2020.0,131,MIN,"ACTION & ADVENTURE, INTERNATIONAL MOVIES, ROMANTIC MOVIES"
s2536,MOVIE,MATCH,OBAID ALHMOUDI,"MAHMOOD BIN SHAMSAN, WALEED ALYASI, SAWSAN SAAD",N/S,TV-14,2017,14.0,5.0,2020.0,91,MIN,"DRAMAS, INTERNATIONAL MOVIES"
s2537,MOVIE,RENCOR TATUADO,JULIÁN HERNÁNDEZ,"DIANA LEIN, IRVING PEÑA, CÉSAR ROMERO, CÉSAR RAMOS, GIOVANNA ZACARÍAS, MÓNICA DEL CARMEN, ROCÍO VERDEJO, ITATÍ CANTORAL",MEXICO,TV-MA,2018,14.0,5.0,2020.0,152,MIN,"DRAMAS, INDEPENDENT MOVIES, INTERNATIONAL MOVIES"
s2538,MOVIE,THE DELIVERY BOY,ADEKUNLE NODASH ADEJUYIGBE,"JAMAL IBRAHIM, JEMIMA OSUNDE, CHARLES ETUBIEBI, JUDE CHUKWUKA, CHRIS IHEUWA, KEHINDE FASUYI",NIGERIA,TV-14,2018,14.0,5.0,2020.0,67,MIN,"INTERNATIONAL MOVIES, THRILLERS"
s2539,MOVIE,WEDY ATKALAM,SADEQ BEHBEHANI,"ABDULMOHSEN AL-QAFFAS, JAMAL ALRADHAN, JASSIM AL NABHAN, LAYLA ABDULLAH, KHALED AL-BURAIKI",KUWAIT,TV-PG,2018,14.0,5.0,2020.0,72,MIN,"COMEDIES, DRAMAS, INTERNATIONAL MOVIES"
s2540,MOVIE,FIRE IN THE BLOOD,DYLAN MOHAN GRAY,WILLIAM HURT,INDIA,TV-14,2012,13.0,5.0,2020.0,83,MIN,"DOCUMENTARIES, INTERNATIONAL MOVIES"
s2541,MOVIE,THE WRONG MISSY,TYLER SPINDEL,"DAVID SPADE, LAUREN LAPKUS, NICK SWARDSON, GEOFF PIERSON, JACKIE SANDLER, SARAH CHALKE, ROB SCHNEIDER, CHRIS WITASKE, JOE ANOA'I, MOLLY SIMS",UNITED STATES,TV-MA,2020,13.0,5.0,2020.0,90,MIN,"COMEDIES, ROMANTIC MOVIES"
s2542,MOVIE,ALI & ALIA,HUSSEIN EL ANSARY,"KHALIFA ALBHRI, NEVEN MADI, TALAL MAHMOOD, SAWSAN SAAD, FATMA HASSAN",UNITED ARAB EMIRATES,TV-14,2019,12.0,5.0,2020.0,106,MIN,"DRAMAS, INTERNATIONAL MOVIES, ROMANTIC MOVIES"
s2543,TV SHOW,TRUE: TERRIFIC TALES,N/S,"MICHELA LUCI, JAMIE WATSON, ERIC PETERSON, ANNA CLAIRE BARTLAM, NICOLAS AQUI, CORY DORAN, JULIE LEMIEUX, DEREK MCGRATH",CANADA,TV-Y,2020,12.0,5.0,2020.0,1,SEASONS,KIDS' TV
s2544,MOVIE,UNBREAKABLE KIMMY SCHMIDT: KIMMY VS. THE REVEREND,CLAIRE SCANLON,"ELLIE KEMPER, JANE KRAKOWSKI, TITUSS BURGESS, CAROL KANE, JON HAMM, DANIEL RADCLIFFE, LAUREN ADAMS, SARA CHASE, SOL MIRANDA, AMY SEDARIS, MIKE CARLSEN, DYLAN GELULA, CHRIS PARNELL, HEIDI GARDNER, JACK MCBRAYER, ZAK ORTH, FRED ARMISEN, JOHNNY KNOXVILLE",UNITED STATES,TV-14,2020,12.0,5.0,2020.0,190,MIN,COMEDIES
s2545,MOVIE,ACTION REPLAYY,VIPUL AMRUTLAL SHAH,"AKSHAY KUMAR, AISHWARYA RAI BACHCHAN, OM PURI, KIRON KHER, NEHA DHUPIA, RANNVIJAY SINGH, ADITYA ROY KAPUR, SUDEEPA SINGH, RANDHIR KAPOOR, RAJPAL YADAV",INDIA,TV-PG,2010,11.0,5.0,2020.0,129,MIN,"CHILDREN & FAMILY MOVIES, COMEDIES, INTERNATIONAL MOVIES"
s2546,MOVIE,ANDAZ APNA APNA,RAJKUMAR SANTOSHI,"AAMIR KHAN, SALMAN KHAN, RAVEENA TANDON, KARISMA KAPOOR, PARESH RAWAL, MEHMOOD, DEVEN VERMA, JAGDEEP, SHAKTI KAPOOR",INDIA,TV-14,1994,11.0,5.0,2020.0,160,MIN,"ACTION & ADVENTURE, COMEDIES, CULT MOVIES"
s2547,TV SHOW,BORDERTOWN,N/S,"VILLE VIRTANEN, MATLEENA KUUSNIEMI, ANU SINISALO, LENITA SUSI, KRISTIINA HALTTU, OLIVIA AINALI, ILKKA VILLI, MAX BREMER, MATTI LAINE, JASMIN HAMID","FINLAND, FRANCE",TV-MA,2019,11.0,5.0,2020.0,3,SEASONS,"CRIME TV SHOWS, INTERNATIONAL TV SHOWS, TV DRAMAS"
s2548,MOVIE,HAVE A GOOD TRIP: ADVENTURES IN PSYCHEDELICS,DONICK CARY,"NICK OFFERMAN, ADAM SCOTT",UNITED STATES,TV-MA,2020,11.0,5.0,2020.0,86,MIN,DOCUMENTARIES
s2549,TV SHOW,TRIAL BY MEDIA,N/S,N/S,UNITED STATES,TV-MA,2020,11.0,5.0,2020.0,1,SEASONS,"CRIME TV SHOWS, DOCUSERIES"
s2550,MOVIE,JOHN HENRY,WILL FORBES,"TERRY CREWS, LUDACRIS, JAMILA VELAZQUEZ, J.J. SORIA, KEN FOREE, DAFFANY CLARK, KIMBERLY HÉBERT-GREGORY, TYLER ALVAREZ",UNITED STATES,R,2020,9.0,5.0,2020.0,92,MIN,"DRAMAS, THRILLERS"
s2551,MOVIE,18 PRESENTS,FRANCESCO AMATO,"VITTORIA PUCCINI, BENEDETTA PORCAROLI, EDOARDO LEO, SARA LAZZARO, MARCO MESSERI, BETTY PEDRAZZI, ALESSANDRO GIALLOCOSTA, FILIPPO GILI, GIACOMO ROSSELLI",ITALY,TV-MA,2020,8.0,5.0,2020.0,114,MIN,"DRAMAS, INDEPENDENT MOVIES, INTERNATIONAL MOVIES"
s2552,TV SHOW,DEAD TO ME,N/S,"CHRISTINA APPLEGATE, LINDA CARDELLINI, JAMES MARSDEN, MAX JENKINS, SAM MCCARTHY, LUKE ROESSLER, EDWARD ASNER",UNITED STATES,TV-MA,2020,8.0,5.0,2020.0,2,SEASONS,"TV COMEDIES, TV DRAMAS"
s2553,TV SHOW,RESTAURANTS ON THE EDGE,N/S,"NICK LIBERATO, KARIN BOHN, DENNIS PRESCOTT",CANADA,TV-14,2020,8.0,5.0,2020.0,2,SEASONS,"INTERNATIONAL TV SHOWS, REALITY TV"
s2554,TV SHOW,THE EDDY,"DAMIEN CHAZELLE, HOUDA BENYAMINA, LAÏLA MARRAKCHI, ALAN POUL","ANDRÉ HOLLAND, JOANNA KULIG, AMANDLA STENBERG, LEÏLA BEKHTI, TAHAR RAHIM, BENJAMIN BIOLAY, ADIL DEHBI, MELISSA GEORGE, LADA OBRADOVIC, TCHÉKY KARYO, RANDY KERBER, ELYES AGUIS, DAMIAN NUEVA CORTES","UNITED KINGDOM, GERMANY, UNITED STATES, FRANCE",TV-MA,2020,8.0,5.0,2020.0,1,SEASONS,"INTERNATIONAL TV SHOWS, TV DRAMAS"
s2555,TV SHOW,THE HOLLOW,N/S,"ADRIAN PETRIW, ASHLEIGH BALL, CONNOR PARNALL, MARK HILDRETH, ALEX BARIMA, JESSE MOSS, DIANA KAARINA, BRIAN DOBSON",CANADA,TV-Y7,2020,8.0,5.0,2020.0,2,SEASONS,"KIDS' TV, TV THRILLERS"
s2556,MOVIE,AERIALS,S.A. ZAIDI,"SAGA ALYASERY, ANA DRUZHYNINA, MANSOUR AL FELEI, MOHAMMAD ABU DIAK, PASCALE MATAR, LUKE COUTTS, ABEER MOHAMMED",UNITED ARAB EMIRATES,TV-14,2016,7.0,5.0,2020.0,90,MIN,"INTERNATIONAL MOVIES, SCI-FI & FANTASY"
s2557,MOVIE,IN PARADOX,HAMAD ALSARRAF,"FAISAL AL OMAIRI, JAFRA YOUNES, SAMR ISMAIEL, GHANIM ALZERLLI, JABER JOKHADAR, NAWAR YOUSSEF, JASSIM AL NABHAN, FAYEZ KAZAK, NANCY KHOURY, JAMAL HAMDAN",KUWAIT,TV-14,2019,7.0,5.0,2020.0,94,MIN,"INTERNATIONAL MOVIES, SCI-FI & FANTASY, THRILLERS"
s2558,TV SHOW,SCISSOR SEVEN,HE XIAOFENG,"HE XIAOFENG, JIANG GUANGTAO, DUAN YIXUAN, ZHU RONGRONG, WEN SEN, JIANG HUIQIN, BAN MA, RONNY CHIENG, SHINJI SAITO, DANIEL SOSA",CHINA,TV-MA,2020,7.0,5.0,2020.0,2,SEASONS,"INTERNATIONAL TV SHOWS, TV ACTION & ADVENTURE, TV COMEDIES"
s2559,MOVIE,SI DOEL THE MOVIE,RANO KARNO,"RANO KARNO, MANDRA NAIH, CORNELIA AGATHA, MAUDY KOESNAEDI, AMINAH TJENDRAKASIH, SUTY KARNO, SALMAN ALFARIZI, ADAM JAGWANI",INDONESIA,TV-PG,2018,7.0,5.0,2020.0,86,MIN,"DRAMAS, INTERNATIONAL MOVIES"
s2560,MOVIE,BECOMING,NADIA HALLGREN,MICHELLE OBAMA,UNITED STATES,PG,2020,6.0,5.0,2020.0,89,MIN,DOCUMENTARIES
s2561,MOVIE,"SÍ, MI AMOR",PEDRO FLORES MALDONADO,"YIDDÁ ESLAVA, JULIÁN ZUCCHI, ANDRÉS SALAS, MAGDYEL UGAZ, PIETRO SIBILLE, SASKIA BERNAOLA, SEBASTIÁN MONTEGHIRFO, MAYRA OLIVERA",N/S,TV-MA,2020,6.0,5.0,2020.0,107,MIN,"COMEDIES, INTERNATIONAL MOVIES, ROMANTIC MOVIES"
s2562,MOVIE,JERRY SEINFELD: 23 HOURS TO KILL,JOE DEMAIO,JERRY SEINFELD,UNITED STATES,TV-PG,2020,5.0,5.0,2020.0,61,MIN,STAND-UP COMEDY
s2563,MOVIE,ARCTIC DOGS,AARON WOODLEY,"JEREMY RENNER, HEIDI KLUM, JAMES FRANCO, JOHN CLEESE, OMAR SY, MICHAEL MADSEN, LAURIE HOLDEN, ANJELICA HUSTON, ALEC BALDWIN, DONNY FALSETTI","INDIA, UNITED KINGDOM, CHINA, CANADA, JAPAN, SOUTH KOREA, UNITED STATES",PG,2019,4.0,5.0,2020.0,93,MIN,"CHILDREN & FAMILY MOVIES, COMEDIES"
s2564,MOVIE,LUCCAS NETO EM: ACAMPAMENTO DE FÉRIAS 2,LUCAS MARGUTTI,"LUCCAS NETO, GIOVANNA ALPARONE, JÉSSICA DIEHL, VIVIAN DUARTE",BRAZIL,TV-G,2020,4.0,5.0,2020.0,81,MIN,"CHILDREN & FAMILY MOVIES, COMEDIES, MUSIC & MUSICALS"
s2565,MOVIE,ONE DAY: JUSTICE DELIVERED,ASHOK NANDA,"ANUPAM KHER, ESHA GUPTA, KUMUD MISHRA, KASHYAP BHARBHAYA, ANUSMIRITU SARKAR, ZAKIR HUSSAIN, RAJESH SHARMA, MURLI SHARMA, ANANTH NARAYAN MAHADEVAN, DEEPSHIKHA",INDIA,TV-14,2019,3.0,5.0,2020.0,120,MIN,"DRAMAS, INTERNATIONAL MOVIES"
s2566,TV SHOW,ALMOST HAPPY,HERNÁN GUERSCHUNY,"SEBASTIÁN WAINRAICH, NATALIE PÉREZ, SANTIAGO KOROVSKY",ARGENTINA,TV-MA,2020,2.0,5.0,2020.0,1,SEASONS,"INTERNATIONAL TV SHOWS, SPANISH-LANGUAGE TV SHOWS, TV COMEDIES"
s2567,MOVIE,BENNETT'S WAR,ALEX RANARIVELO,"MICHAEL ROARK, TRACE ADKINS, ALI AFSHAR, ALLISON PAIGE, TONY PANTERRA, BRANDO EATON, HUNTER CLOWDUS, MICHAEL KING",UNITED STATES,PG-13,2019,2.0,5.0,2020.0,94,MIN,"DRAMAS, SPORTS MOVIES"
s2568,MOVIE,DEATH CAN WAIT,FERNANDO AYLLÓN,"RICARDO QUEVEDO, NELSON POLANÍA, LISS PEREIRA, BRIAN MORENO, ANA CRISTINA BOTERO, JAIRO ORDÓÑEZ, LUIS ALBERTO SAAVEDRA, BLANCA LIGIA FRANCO, MARIANNE SCHALLER ROMERO, SHIRLEY MARULANDA",COLOMBIA,TV-14,2020,2.0,5.0,2020.0,91,MIN,"COMEDIES, INTERNATIONAL MOVIES"
s2569,TV SHOW,HANGAR 1: THE UFO FILES,N/S,N/S,N/S,TV-PG,2015,2.0,5.0,2020.0,1,SEASONS,DOCUSERIES
s2570,TV SHOW,HOARDERS,N/S,N/S,N/S,TV-PG,2020,2.0,5.0,2020.0,1,SEASONS,REALITY TV
s2571,MOVIE,LADY DRIVER,SHAUN PAUL PICCININO,"GRACE VAN DIEN, SEAN PATRICK FLANERY, CHRISTINA MOORE, CASPER VAN DIEN, AMANDA DETMER, JOHN DUCEY, MATTHEW JOEL KRANYAK, DAVID GRIDLEY",UNITED STATES,PG,2019,2.0,5.0,2020.0,104,MIN,"DRAMAS, SPORTS MOVIES"
s2572,MOVIE,MIKE BIRBIGLIA: MY GIRLFRIEND'S BOYFRIEND,SETH BARRISH,MIKE BIRBIGLIA,UNITED STATES,TV-14,2013,2.0,5.0,2020.0,76,MIN,STAND-UP COMEDY
s2573,MOVIE,ROPED,SHAUN PAUL PICCININO,"JOSH SWICKARD, CASPER VAN DIEN, LORYNN YORK, CHRISTINA MOORE, JOHN SCHNEIDER, MICHAEL ROARK, SHANE GRAHAM, COOPER LUNDEEN, JAVICIA LESLIE, SPENCER NEVILLE",UNITED STATES,PG,2020,2.0,5.0,2020.0,90,MIN,"CHILDREN & FAMILY MOVIES, DRAMAS, ROMANTIC MOVIES"
s2574,MOVIE,THE STAND AT PAXTON COUNTY,BRETT HEDLUND,"JACQUELINE TOBONI, MICHAEL O'NEILL, TYLER JACOB MOORE, CHRISTOPHER MCDONALD, SEAN O'BRYAN, BLAKE SHELDON, ZOE KANTERS, GREG PERROW, TANNER THOMASON",UNITED STATES,R,2020,2.0,5.0,2020.0,103,MIN,"DRAMAS, INDEPENDENT MOVIES, THRILLERS"
s2575,TV SHOW,THE UNIVERSE: ANCIENT MYSTERIES SOLVED,N/S,ERIK THOMPSON,N/S,TV-PG,2015,2.0,5.0,2020.0,1,SEASONS,"DOCUSERIES, SCIENCE & NATURE TV"
s2576,TV SHOW,WWII IN HD,N/S,"GARY SINISE, ROB LOWE, JOSH LUCAS, JUSTIN BARTHA, AMY SMART, LL COOL J, STEVE ZAHN, JASON RITTER, RON LIVINGSTON, TIM DEKAY, MARK HEFTI, JAMES KYSON, ROB CORDDRY",UNITED STATES,TV-14,2009,2.0,5.0,2020.0,1,SEASONS,DOCUSERIES
s2577,MOVIE,ALL DAY AND A NIGHT,JOE ROBERT COLE,"JEFFREY WRIGHT, ASHTON SANDERS, REGINA TAYLOR, YAHYA ABDUL-MATEEN II, ISAIAH JOHN, KELLY JENRETTE, SHAKIRA JA-NAI PAYE",UNITED STATES,R,2020,1.0,5.0,2020.0,122,MIN,"DRAMAS, INDEPENDENT MOVIES"
s2578,MOVIE,CRACKED UP: THE DARRELL HAMMOND STORY,MICHELLE ESRICK,DARRELL HAMMOND,UNITED STATES,TV-MA,2018,1.0,5.0,2020.0,97,MIN,DOCUMENTARIES
s2579,MOVIE,GET IN,OLIVIER ABBOU,"ADAMA NIANE, STÉPHANE CAILLARD, PAUL HAMY, EDDY LEDUC, HUBERT DELATTRE, MATTHIEU KACOU, CHARLOTTE GEIGER, CHRISTOPHER FATAKI","FRANCE, BELGIUM",TV-MA,2019,1.0,5.0,2020.0,98,MIN,"INTERNATIONAL MOVIES, THRILLERS"
s2580,MOVIE,GO! GO! CORY CARSON: THE CHRISSY,"ALEX WOO, STANLEY MOORE","ALAN C. LIM, MAISIE BENSON, KERRY GUDJOHNSEN, TERRANCE SMITH, PAUL KILLAM, OMARI WEAVER, ELLA JOY BALLESTEROS, SMITH FOREMAN, STANLEY MOORE",UNITED STATES,TV-Y,2020,1.0,5.0,2020.0,42,MIN,CHILDREN & FAMILY MOVIES
